87559888 64 7.549242471e+12  0.608530312  0.4853418726 0.7125826687
88688288 64  7.65674659e+12 0.6052352182  0.3937683075 0.7818484051
87251840 64  9.07895282e+12 0.6825206051  0.4505207967 0.8731408186
87791358 64 8.961720515e+12 0.5961658134  0.4595311562 0.7527143408
88559361 64 5.888550876e+12 0.5170034581  0.3388822848 0.6880555838
87961630 64 9.220531144e+12 0.6790745703  0.5591265936 0.7873961786
87014384 64 7.736803936e+12  0.593472392  0.4093180387 0.7038056043
87001907 64 3.084064867e+13 0.7891037564  0.2949648699  1.158231224
88303155 64 7.239882759e+12 0.5838847921  0.4527891293 0.7425062458
86632612 64 7.354559497e+12 0.6672010367  0.4120290445 0.9395685065
86651393 64 5.673627824e+12 0.5316568248  0.4001975822 0.7168364984
88765620 64 5.428429841e+12 0.4593922928  0.3384700427 0.5637974578
86838993 64 5.917973953e+12  0.554413438  0.3752729489 0.6683289064
87408031 64 4.880618838e+12 0.4824789013  0.3299038587 0.6333743659
87790750 64 9.154393111e+12 0.6028784313  0.4612334207 0.7635471754
88347696 64 5.073802546e+12 0.5144758024   0.337786703 0.6231999393
88856496 64 5.259438818e+12 0.5319224059  0.4360290782 0.6270645147
86568623 64  6.11240137e+12 0.5613696596  0.2937922813 0.7211598121
88690910 64 4.483807676e+12 0.4329819077  0.2842226722 0.5457522869
86569006 64 4.331615237e+12 0.4696572818  0.3087850892 0.6070712429
86534491 64 5.145903565e+12 0.5357325357  0.3366691402 0.6389736485
88496781 64 4.398383643e+12 0.4489642643  0.3230686929 0.5800201081
87918700 64 4.455952013e+12 0.4684972939  0.3614856345 0.6146608357
86974668 64 4.812760057e+12 0.4934349527   0.379602283   0.58089083
86916949 64 4.327168553e+12 0.4641504015  0.3471760957 0.5556257618
87990627 64 3.881239425e+12  0.406943181  0.2980401447 0.4838996583
88560176 64 4.378569493e+12 0.4634227242  0.3557742909 0.5549636912
86510306 64 9.989449667e+12 0.4808720189  0.2119636212 0.7228591057
87015771 64 5.221923118e+12 0.5518360097  0.2594578947 0.7893667881
87368793 64 4.577068777e+12 0.4916237677  0.2561799736 0.6496276267
