122082449 87  2.0902e+14   1.49326846     4.500092455
121401648 87  2.0858e+14  1.492219916     1.097046053
119892963 87  2.0846e+14  1.491933694    0.5579533963
121838122 87  2.0831e+14  1.491575762     2.743477328
120914539 87  2.0647e+14  1.487171076     2.834054492
120137352 87  2.0582e+14   1.48560882       4.3897705
119162757 87  2.0562e+14  1.485127464     1.050087933
121061598 87  2.0544e+14  1.484693977     3.227564834
120523549 87  2.0538e+14  1.484549425     3.389780017
120717206 87  2.0488e+14  1.483343728     1.284773122
120039686 87  2.0387e+14  1.480902224     5.285742215
120718283 87  2.0379e+14  1.480708494      3.89678526
121497298 87  2.0357e+14  1.480175472     3.954662877
121645279 87  2.0317e+14  1.479205358     1.501299655
121789353 87  2.0262e+14   1.47786937     4.005518318
121401907 87  2.0254e+14  1.477674843     2.911114826
119211608 87  2.0234e+14  1.477188302      1.32521753
119117476 87  2.0227e+14  1.477017936     1.871077086
122033615 87    2.02e+14  1.476360445    0.7592261409
121985412 87  2.0091e+14  1.473700154   -0.4361728416
121306617 87  2.0077e+14  1.473357769      7.69939373
121693389 87  2.0033e+14  1.472280663     2.307176876
121887544 87  2.0028e+14  1.472158165     1.477151815
121450220 87  2.0025e+14  1.472084656    0.1835612851
120866643 87  1.9987e+14   1.47115291    0.7738077916
120668676 87  1.9889e+14  1.468744524     5.507146011
122032740 87  1.9847e+14  1.467709936     4.653479546
121351430 87  1.9831e+14  1.467315424     1.753931876
119455778 87   1.977e+14  1.465809395     1.122370852
119070135 87  1.9711e+14  1.464349794      4.87883709
121061895 87  1.9708e+14  1.464275499     4.862853048
120915409 87  1.9653e+14   1.46291209     3.548543376
119409134 87  1.9625e+14  1.462217014    0.4391598985
119894534 87  1.9595e+14  1.461471555     1.753234982
119068804 87  1.9578e+14  1.461048791    0.9758338883
119702215 87  1.9562e+14  1.460650671    0.5476223317
120090894 87  1.9555e+14  1.460476426     2.620381325
119555524 87  1.9549e+14  1.460327039     2.030453494
120865990 87  1.9543e+14  1.460177622     1.485385333
119700068 87  1.9524e+14  1.459704267     5.898055239
120331946 87  1.9517e+14  1.459529795     1.949000123
120867160 87  1.9465e+14  1.458232412     2.763233099
120333572 87  1.9455e+14  1.457982651     1.371593638
119117234 87  1.9447e+14   1.45778278     7.086204193
121401539 87  1.9395e+14  1.456482282     2.746293642
119504375 87  1.9392e+14  1.456407182     2.486592842
120619848 87  1.9387e+14  1.456281999     3.469189763
121255216 87  1.9377e+14  1.456031568    0.9677598067
119750633 87  1.9374e+14  1.455956422     4.193546453
121886576 87  1.9338e+14  1.455054062     0.576921614
120718460 87   1.933e+14  1.454853386     1.688376907
119942681 87  1.9327e+14  1.454778118     2.491022346
120136506 87  1.9295e+14  1.453974775     3.459526018
121303038 87  1.9295e+14  1.453974775     1.080425734
121547104 87   1.925e+14   1.45284357    0.6128720069
119212293 87  1.9199e+14  1.451559405     5.635595306
120234303 87  1.9114e+14  1.449414066    0.8150923614
119991864 87  1.9103e+14  1.449135969     1.367576152
121060601 87    1.91e+14  1.449060106     4.143897053
120572715 87  1.9064e+14   1.44814913     5.716328319
120525312 87  1.9058e+14  1.447997189    0.5736269092
119408929 87  1.9058e+14  1.447997189     3.739275511
120815841 87  1.9051e+14  1.447819884     3.613146052
121307128 87  1.9047e+14  1.447718547     1.592688963
120088860 87  1.9015e+14  1.446907344     1.323124937
119796664 87  1.8996e+14  1.446425262     1.037145268
121644372 87  1.8955e+14  1.445383882     1.219893811
121110877 87  1.8935e+14  1.444875347      1.15466938
119843939 87  1.8913e+14  1.444315544    0.8461390911
119409467 87  1.8897e+14  1.443908143 -0.009354333082
121448906 87  1.8775e+14  1.440794116     3.985880119
121399738 87  1.8762e+14    1.4404615   -0.6358581174
120619975 87  1.8737e+14  1.439821419      2.43235416
119702137 87  1.8691e+14  1.438642183     1.817657827
120186025 87  1.8632e+14  1.437126848     4.158621459
119163762 87   1.861e+14   1.43656099     2.070241693
122082092 87  1.8586e+14   1.43594318     1.899766502
120573335 87  1.8586e+14   1.43594318     1.371618578
121206588 87  1.8569e+14  1.435505244     1.580795323
121933955 87  1.8545e+14  1.434886525    0.8716954396
120967150 87  1.8528e+14  1.434447942     2.978708908
119457576 87  1.8515e+14  1.434112375   0.05639866421
122129612 87  1.8513e+14  1.434060735      1.32245939
121062461 87  1.8487e+14   1.43338908     2.891310788
121306224 87  1.8469e+14  1.432923719    0.2257225683
119309468 87  1.8467e+14  1.432871994     1.224766181
121206984 87  1.8356e+14  1.429995357     2.700603773
121839456 87  1.8354e+14   1.42994342   -0.6529600435
121984050 87  1.8292e+14  1.428331482   -0.2569557864
121207411 87  1.8279e+14  1.427993034     1.351130511
121400244 87  1.8279e+14  1.427993034     1.081766633
120915973 87  1.8245e+14  1.427107101     4.258269529
119749741 87  1.8243e+14  1.427054953     4.299959092
119066648 87  1.8205e+14  1.426063417     1.664115226
121498357 87  1.8143e+14  1.424442681    0.3457134799
119699532 87  1.8136e+14  1.424259462     1.409389505
120282088 87  1.8093e+14  1.423132944     3.301367534
119407897 87  1.8058e+14  1.422214692     2.167276162
122033468 87  1.8043e+14  1.421820792     1.774037161
120041131 87  1.8033e+14  1.421558071    0.7606391121
120523615 87   1.802e+14  1.421216388     7.557948795
119895927 87  1.8019e+14  1.421190098     3.562616356
121743359 87  1.8016e+14  1.421111222     3.977429699
121741026 87   1.794e+14  1.419110099     8.154767813
119309409 87  1.7937e+14  1.419030991     3.406220603
121742153 87   1.791e+14  1.418318626     1.282999612
120525192 87  1.7902e+14  1.418107418     2.585206508
119796024 87  1.7879e+14  1.417499842     1.602693718
120137773 87  1.7876e+14  1.417420555     1.589748492
120040112 87  1.7851e+14  1.416759481      1.59733346
120379542 87  1.7837e+14  1.416389011   -0.6323860989
121012044 87  1.7813e+14  1.415753467    0.7223020189
121448768 87  1.7785e+14  1.415011277     1.640783148
120867471 87  1.7783e+14  1.414958234     1.625599308
122131376 87  1.7771e+14   1.41463989     1.594130806
121644889 87  1.7766e+14  1.414507204    0.7568977086
119069147 87  1.7759e+14  1.414321403     3.829616716
120816019 87  1.7748e+14   1.41402933     3.100374333
119895840 87  1.7733e+14  1.413630855     4.778215927
120475578 87  1.7664e+14  1.411794969     5.471961634
121548030 87  1.7662e+14  1.411741683     2.045464634
119115838 87   1.765e+14  1.411421887      1.77081523
121643660 87  1.7645e+14  1.411288595     1.758049554
119212060 87  1.7644e+14  1.411261934     2.313947556
119213803 87  1.7642e+14  1.411208609     9.488778919
120915073 87  1.7612e+14   1.41040824     2.885696859
120915179 87  1.7572e+14  1.409339668    0.6967466745
120966875 87  1.7556e+14  1.408911785     2.874566072
120766315 87  1.7554e+14  1.408858281    0.2032938944
121887200 87  1.7524e+14  1.408055238     4.540429365
120331785 87  1.7499e+14  1.407385336    0.6101777404
120525751 87  1.7498e+14  1.407358526     2.341581916
121646173 87  1.7479e+14  1.406848954     6.335549065
119118933 87  1.7465e+14  1.406473243      1.45755819
120966406 87   1.746e+14  1.406339012     1.041397275
119893593 87  1.7433e+14  1.405613721     2.699108901
120866907 87  1.7426e+14   1.40542556     1.154283809
119262269 87  1.7388e+14  1.404403236     2.658667908
121062801 87  1.7348e+14  1.403325496     1.706010626
119603682 87  1.7327e+14  1.402759019     3.311014179
119213940 87  1.7294e+14  1.401867915      4.08808926
121596464 87  1.7274e+14    1.4013273    0.1176845532
121838967 87  1.7273e+14  1.401300259     3.136852672
119455760 87  1.7242e+14  1.400461448     5.024185808
121306283 87  1.7222e+14  1.399919746  -0.04031765322
121742503 87  1.7181e+14  1.398807945     1.673005736
122130211 87  1.7156e+14  1.398129149    0.2425045533
120965712 87  1.7145e+14   1.39783027     4.330293289
120040654 87  1.7137e+14  1.397612823     3.982964338
119990911 87  1.7127e+14  1.397340919     1.092859433
120333306 87  1.7111e+14  1.396905653     5.951044903
119653201 87   1.709e+14  1.396333954    0.5718622307
120088698 87  1.7081e+14  1.396088797      1.43001273
119843813 87   1.708e+14  1.396061552    0.8083715821
122130297 87  1.7059e+14  1.395489161     4.859577073
121646410 87  1.7048e+14  1.395189149      2.21550037
120137666 87  1.7038e+14    1.3949163      2.89936748
120526237 87  1.7027e+14  1.394616042     3.588972735
119458089 87  1.7021e+14   1.39445221     1.543440404
120040360 87  1.7007e+14  1.394069787     2.024288598
121742057 87  1.7007e+14  1.394069787     4.087281563
120767049 87  1.6998e+14  1.393823832   -0.3934011175
120717468 87  1.6979e+14   1.39330431     4.932855655
120186945 87  1.6976e+14  1.393222245     2.080870629
119895428 87  1.6974e+14  1.393167529   -0.8792329159
119895089 87  1.6974e+14  1.393167529      4.03633394
120185949 87  1.6972e+14  1.393112809   -0.1638827431
121497908 87  1.6945e+14   1.39237367     4.700491848
120185083 87  1.6884e+14  1.390700868     1.628023754
121256289 87  1.6863e+14  1.390124053    0.8679428493
119653033 87  1.6831e+14  1.389244175    0.4757538695
119070680 87  1.6816e+14  1.388831348     3.055763032
119162924 87  1.6801e+14  1.388418276     2.668054492
122129323 87  1.6766e+14  1.387453484     3.027301941
119797072 87  1.6752e+14  1.387067191   0.09777820703
119116846 87  1.6745e+14  1.386873964     2.595165408
121887349 87  1.6732e+14   1.38651497      2.60689449
121740731 87  1.6727e+14  1.386376847     1.119864331
121306492 87  1.6725e+14  1.386321589     2.503353481
119262640 87  1.6707e+14  1.385824076     3.851009272
120717895 87  1.6692e+14  1.385409208     1.274493759
120864588 87  1.6674e+14  1.384911039     1.873857928
121011886 87  1.6644e+14  1.384079959   -0.2066559125
119797410 87  1.6625e+14  1.383553092     1.420331796
121984702 87  1.6566e+14  1.381914467     2.622650041
121400768 87  1.6523e+14  1.380717763    0.3963949466
121207135 87  1.6521e+14  1.380662052     1.978433017
121206509 87  1.6481e+14  1.379546883    0.7926713279
121597001 87  1.6467e+14  1.379156148     5.041009595
121934960 87  1.6397e+14  1.377199142     1.874873543
119408653 87  1.6389e+14  1.376975129     1.205236197
122083135 87  1.6359e+14  1.376134434     3.089046005
120282964 87  1.6359e+14  1.376134434     3.506583596
120186131 87  1.6354e+14  1.375994218     4.395500575
121887421 87  1.6351e+14  1.375910075      1.66046775
120668477 87  1.6341e+14  1.375629523     1.813296029
120089679 87  1.6337e+14   1.37551727     2.740232557
121983885 87  1.6309e+14  1.374730987     5.825134505
119357652 87  1.6293e+14  1.374281279     1.717539544
119213061 87  1.6288e+14  1.374140684     1.986488122
119702291 87  1.6235e+14  1.372648613     3.541729739
120572832 87  1.6228e+14  1.372451304     4.088199742
120717112 87  1.6209e+14  1.371915465      2.03666535
119163313 87  1.6182e+14   1.37115329     6.940603601
119070986 87  1.6161e+14  1.370559901     1.270776501
121741127 87  1.6151e+14  1.370277154     4.373379355
121789693 87  1.6144e+14  1.370079161     1.924136622
121983851 87  1.6103e+14   1.36891834     1.899266408
120233366 87  1.6061e+14  1.367727162     4.310110495
121934265 87  1.6043e+14  1.367216022     3.198243177
120620617 87  1.6041e+14  1.367159205      2.19315192
121304924 87  1.6015e+14  1.366420153     5.472244942
119162774 87  1.6002e+14  1.366050328    0.8460383892
119992627 87  1.5996e+14  1.365879571     2.272091723
119505351 87  1.5986e+14  1.365594883    0.5208457543
121206854 87  1.5956e+14  1.364740103     3.053898505
119749287 87  1.5952e+14  1.364626052    0.2403761488
120621680 87  1.5952e+14  1.364626052     3.999582396
121061442 87  1.5945e+14  1.364426416    0.5542361999
120915352 87  1.5913e+14   1.36351305     3.811120929
119894241 87  1.5911e+14  1.363455923     5.238438591
121645689 87   1.588e+14  1.362569857     3.269902464
120915684 87  1.5841e+14  1.361453489     1.918587383
120234125 87  1.5822e+14  1.360908953     2.132788781
120816187 87   1.582e+14  1.360851608     0.209692401
119261502 87  1.5805e+14  1.360421367     2.570861386
122080930 87  1.5797e+14  1.360191794     3.070403265
119163382 87   1.579e+14  1.359990854     4.091507478
119456301 87  1.5788e+14  1.359933432     1.434251655
119554673 87  1.5753e+14  1.358927755     2.207582409
119653679 87  1.5743e+14  1.358640145     2.524314424
120427839 87   1.574e+14  1.358553838      1.37766765
120089296 87  1.5732e+14  1.358323633     5.679117129
122131657 87  1.5731e+14  1.358294852     3.218654436
120766461 87  1.5727e+14  1.358179716     1.506633003
119843575 87  1.5716e+14   1.35786299    0.8163406793
121158479 87  1.5702e+14   1.35745967    0.8220800014
121305126 87  1.5694e+14  1.357229093     3.309432258
121499646 87  1.5686e+14  1.356998439     1.074219988
120766530 87  1.5667e+14   1.35645032     5.323936656
121498744 87  1.5665e+14  1.356392597    0.7384073762
121401396 87  1.5627e+14  1.355294935   -0.5065201634
120090989 87  1.5601e+14  1.354542877     1.877679536
119990312 87   1.557e+14  1.353645099     4.224136275
120041250 87  1.5569e+14  1.353616119    0.4696190643
121011589 87  1.5537e+14   1.35268809     2.860952725
120914686 87  1.5501e+14  1.351642534   -0.1264917363
120669570 87  1.5488e+14  1.351264574     3.072092381
119118679 87  1.5481e+14   1.35106097     1.658530726
119751490 87  1.5476e+14    1.3509155    0.2898892162
120915505 87  1.5458e+14  1.350391551     2.213086649
120040743 87  1.5455e+14  1.350304187     3.934327992
120330770 87  1.5407e+14  1.348904816     5.274908348
119261837 87  1.5405e+14  1.348846446   -0.5279599172
120572529 87  1.5401e+14  1.348729691     3.395888016
119651548 87  1.5389e+14  1.348379303    -1.147204656
