169074441 100 6.610242551e+12 0.5085696542  0.3700428275  0.637035223
169316322 100 7.056103531e+12 0.5885860636  0.4572246653 0.7573885116
168568033 100 6.982605469e+12 0.6079448536   0.241910688 0.7513955383
169569723 100 4.953554675e+12 0.5037738256  0.3263711621 0.6289005019
168420129 100  6.70539477e+12  0.607321655  0.1938828681  0.808588546
168384054 100 6.180328299e+12 0.5937125615   0.343387097 0.8904350303
168569472 100 5.856606308e+12 0.5982732666  0.2739906601 0.8329275724
168324558 100 1.107139088e+13 0.5029097313  0.3774779673  0.681848119
169370019 100 6.317885867e+12 0.5921747988  0.4478670845 0.7618217242
169030926 100 4.917793796e+12 0.3759477647  0.2297930743 0.4884265604
168452523 100 5.687870842e+12 0.5833044913  0.3645772645 0.8254539284
169280920 100 5.599022351e+12  0.541289616  0.3370260512 0.6831107786
168977470 100 5.032419424e+12 0.4577094114  0.1545006636 0.7491660516
168452766 100   5.1905067e+12 0.5119581079  0.3927475976  0.620114584
167980357 100 5.802513507e+12 0.5965629672  0.1515528453 0.8132323523
169313731 100 5.310976054e+12  0.450725175  0.1002728216  0.600584885
169235216 100 4.815162289e+12 0.3960448667  0.2783873034 0.5025623811
168479103 100 4.663719482e+12 0.3678031014  0.2417045924 0.6298825366
168418395 100  6.19966541e+12 0.6298535018  0.2819476147 0.8562532145
168737240 100 5.557554043e+12 0.5394334664  0.4257324646 0.6496873121
168681224 100  5.48371524e+12 0.6242762326   0.406565941 0.7513147813
168897460 100 4.924540489e+12 0.5346711755  0.2587923514  0.759543273
169611053 100 5.376262232e+12 0.5331486747  0.3240190355 0.7688921118
168243400 100 5.434035048e+12 0.5776482991  0.4073455626 0.7182190266
169663977 100 5.847883312e+12  0.589969596  0.3989986363 0.7253942469
169611325 100 5.354914742e+12 0.5633588466  0.3870673115 0.7419595973
168569750 100 4.461250552e+12 0.4308960798   0.314223567 0.5540925849
169202059 100 4.875644004e+12  0.519571884  0.3648526753 0.7114441892
168175767 100 4.976179947e+12  0.509477675  0.2732614509 0.6946587966
168977175 100 5.588663793e+12 0.5854106366  0.2800114132 0.8090002602
169372388 100  4.76716877e+12 0.5246627179  0.4432838124 0.6590088077
168955716 100 4.716807094e+12 0.5140359749  0.3407916068 0.6505474352
169233589 100 4.610427424e+12 0.4301932415  0.1830074406 0.6520876041
168772141 100 3.842428905e+12 0.3449994138  0.2116682688 0.5144709098
169630066 100 5.301878241e+12 0.5564659361  0.3146920517 0.7290936226
169039197 100 4.565739104e+12  0.532990971  0.3766879208 0.7232945316
168978510 100 4.527456734e+12 0.4965209956  0.3458105746 0.6269202992
168099547 100 3.733578855e+12 0.3236866764  0.1047153907 0.5240960872
169281529 100 4.222066666e+12 0.4540892499  0.2873374109 0.6059568731
168827541 100  4.72341749e+12 0.4879856674  0.3640204917 0.6051933507
168923623 100 4.727421209e+12 0.5239612896  0.4263802461 0.5861662501
167999537 100 3.703508368e+12 0.3374397267  0.1690409356 0.5540162204
168706782 100 5.205686759e+12  0.559525379  0.1711551061 0.7241270633
169372626 100 3.281022293e+12 0.2784794181  0.1694264618 0.3685082713
169464016 100 3.771690854e+12 0.4134891718   0.226132879 0.5447250518
168477077 100 4.145195258e+12 0.4355755722  0.2140762629 0.6701900605
169372741 100 4.474726901e+12 0.5338735272  0.3957966677 0.7502702037
168826813 100 3.513646895e+12 0.4609660178  0.1157437715 0.8205420364
169344355 100 3.651902984e+12 0.4051543584  0.2814224385 0.4974182886
168118948 100 4.005422867e+12 0.5314558723  0.3167463591 0.7050895148
168119172 100 3.726661791e+12  0.513784083  0.1946684407 0.7229011213
169630428 100 4.941901296e+12 0.5656836772  0.1321375874 0.9196762774
168453132 100 4.104169915e+12 0.4907055497  0.3076554659 0.6446453012
168772364 100 4.284235054e+12 0.5698770559  0.4659591546 0.6544290362
