143918180 87 4.045494133e+13  1.071767911  0.7636181554  1.310524977
142163198 87 5.985284138e+13  1.181293382  0.8894657791  1.413876969
143314726 87 6.523588438e+13  1.378607267  0.4748117307  2.432893624
143599495 87 5.699156219e+13  1.201241148  0.7712706729   1.65497557
142488546 87 6.481363683e+13  1.344340127   0.953316296  1.629413399
142037768 87 5.721631565e+13  1.066379976  0.3881640207  1.548008095
143215016 87 5.489518077e+13  1.135596652  0.7366548718  1.315553599
144152951 87 5.661960816e+13  1.270659857  0.3913832353  1.859354584
142201282 87 4.944821456e+13   1.06015029  0.8434854156  1.323182666
142681758 87 5.328047231e+13  1.074927021  0.6682273208  1.370450598
142269249 87  5.02099775e+13  1.150838623  0.9023115851  1.433224716
143284964 87  4.74649595e+13 0.9198174296    0.64093861  1.164258403
142861147 87 4.825180105e+13 0.9901119114  0.8140062962  1.250692354
142014100 87 5.477510327e+13  1.234535582  0.7650247362  1.517601083
144158628 87 5.321300539e+13  1.193839169  0.9299291029  1.469768165
142683900 87 1.223940013e+14  1.414991872   0.783348659   1.85168337
143451339 87 4.394209553e+13  0.962224954  0.6761305042   1.25429607
144086270 87 4.419915134e+13  1.024700616  0.8154777384  1.277565396
142133357 87 5.151720032e+13  1.228059155  0.9628536106  1.379561949
142341066 87  4.99352031e+13  1.081610326  0.5814175438  1.609844383
143139997 87 4.267126396e+13 0.9684198956  0.7872141967  1.164834309
143282511 87 6.592459223e+13  1.303243647  0.9141581415  1.693689553
143874971 87 4.089177264e+13 0.9626451123  0.3010170253  1.608868426
142720974 87 5.877718686e+13  1.182191299  0.7640377392  1.614015189
142039095 87 4.310877676e+13  1.008042108  0.6532738929  1.291335562
142037068 87 4.404799816e+13  1.016237419  0.6169034463  1.295173022
142004328 87 4.779684226e+13  1.226725323  0.3419178446  1.790463535
142894790 87  5.10205347e+13   1.30394256    0.52728533   1.60054681
143214082 87 4.563149464e+13 0.9811950693  0.5716552059  1.257992106
142040443 87 4.201799329e+13  1.082489656   0.901697536  1.314981938
142447638 87 5.557216708e+13  1.185692052  0.8861358874  1.383566666
143317712 87 4.032409638e+13 0.9073205736  0.6931169657  1.103816849
143452209 87 3.695647449e+13 0.9227749542  0.5808279599  1.160575573
