120964254 87 8.531788545e+14 2.057311549 1.455452662 2.813900239
119747786 87 8.848084403e+14 2.375636885 1.906307562 2.655979258
120088368 87 9.003004823e+14  2.74232768 1.715167959  3.42720164
120136473 87 8.224913523e+14 2.589232332 1.590276417 3.585680414
120962728 87 7.370844923e+14 2.197075471 1.384805008 3.059206063
120330490 87 7.347118372e+14 2.668543092 1.814886195 3.279734831
119941051 87 6.863515439e+14  2.42185728  1.83405222 3.039750089
120184998 87  6.60173831e+14 2.153628227  1.71074251  2.49142901
120965047 87 7.280300218e+14 2.704142605 1.595419363 3.556212622
119990086 87 6.478133448e+14 2.290318593 1.778684942 2.808994406
122080615 87 7.548619595e+14 2.730166136 1.727233198 3.375600208
121789098 87  7.43068468e+14 2.569503404 1.897379082 3.334394403
119260029 87 6.121101196e+14 2.268441208 1.664021162 2.907828874
121109125 87 7.131224206e+14   2.6316823 1.880901403 3.349146439
122031953 87 6.476650539e+14 2.439904399 1.763439102 3.051417833
119261276 87 5.971501804e+14 2.131688144 1.354337864 2.760677933
121399617 87 7.339005986e+14 2.820776831 2.039978182 3.444628045
119407648 87 7.294344243e+14 2.749235883 2.311983443 3.319707632
121254281 87 7.059433944e+14 2.641421115 1.226574037 3.682782453
119068595 87 5.524535456e+14 2.323253791 1.775339313 2.910231226
119114820 87 5.682508925e+14 2.190284346 1.535331926 2.745385661
120865615 87 5.623192548e+14 2.180016319 1.494453161 2.712307887
121644054 87 4.985890414e+14 2.020405187 1.609508639 2.439709169
122033229 87 5.873368092e+14 2.422469526 1.842353344 2.839169024
119114560 87 5.015199683e+14 1.743470263 0.836780709 2.347365017
120571942 87 5.631828315e+14 2.285259805 1.305746324 3.046978419
120964738 87 6.138023809e+14 2.520984073 1.989702887 3.309067599
119749006 87 5.249237683e+14 2.044972565 1.496050927 2.509275214
119357503 87 4.950823968e+14 1.845030449 1.163313108 2.296219598
119893762 87 4.804713774e+14 1.908052473 1.334937739 2.325182934
119553482 87 5.659741904e+14 2.556190569 1.957188405 3.007376632
121594998 87 5.987464888e+14 2.250815954 1.407354845 3.320788809
119748776 87 5.192189285e+14 2.088580717 1.239073912 2.740284056
121692035 87 5.725774989e+14 2.544400824 1.528701275 3.178722899
121205347 87 5.144474493e+14 2.234675727 1.681549571 2.765725266
120963715 87 4.959721424e+14 2.206413414 1.596337609 2.667796171
120039445 87 5.409740821e+14 2.306975001 1.666755753 2.982480274
120814848 87 5.034913655e+14 2.227392979 1.614346663 2.932018537
120185713 87 4.580183841e+14 1.907736168 1.259586168 2.476048982
119796086 87  3.49425799e+14 2.178956149 1.743239651  2.53157889
120039929 87 4.643861716e+14 2.088581059  1.27225312 2.774444202
122081184 87 5.098765991e+14 2.410282699 1.228631978  3.25447993
121741414 87 5.361328189e+14 2.315191823 1.527826275 2.877513367
119408333 87 4.874759437e+14  2.57058355  1.78406027 3.255116493
120572553 87 5.782125547e+14 2.614260849 1.923581999  3.36644802
120332316 87 4.228298157e+14  1.77089064 1.132509438 2.471114677
120716468 87 5.664277862e+14 2.629525406 1.850894231  3.22229684
