101993270 77   2.7068e+14  1.627648668    0.3338520655
102548151 77   2.6933e+14  1.624938224     3.647532595
101781224 77   2.2566e+14  1.531887265     1.522573325
100884018 77   1.9432e+14  1.457407874     1.183484753
103356304 77   1.8615e+14  1.436689633     1.163194981
101484094 77   1.8301e+14  1.428565699     1.755988394
101823044 77   1.7852e+14  1.416785936     2.503764778
102931032 77   1.7481e+14   1.40690261    0.5400540293
102846185 77   1.5754e+14  1.358956509   -0.3804238012
102550327 77   1.5207e+14  1.343042615     2.931077821
101438430 77    1.511e+14  1.340180926      1.83091307
101052632 77   1.4482e+14   1.32135078     3.506234582
101439264 77   1.4182e+14  1.312162952     6.957055611
103359231 77   1.3782e+14  1.299708701     6.454952042
102677259 77   1.3433e+14   1.28864398     2.536533296
100885275 77   1.3188e+14   1.28076148      2.60531728
100885086 77   1.3153e+14   1.27962746     5.323063787
102551323 77   1.2963e+14  1.273435985     0.340981708
101486922 77   1.2764e+14  1.266886018     2.466008346
101650490 77   1.1939e+14  1.238980854     2.324754386
101783632 77   1.1939e+14  1.238980854    0.5730231284
102203581 77   1.1801e+14  1.234188649     3.332550414
102548969 77   1.1652e+14  1.228972325     1.729852476
102975927 77   1.1627e+14  1.228092753      4.53212645
101395835 77   1.1117e+14  1.209867507     3.307622192
103530638 77   1.1012e+14  1.206046387     1.690193741
103273335 77   1.0939e+14  1.203375463     1.690285971
102245343 77   1.0871e+14  1.200876768      4.75065967
100886948 77   1.0802e+14  1.198330653       2.6957867
101693581 77   1.0325e+14  1.180425632     1.070558048
101866570 77   1.0258e+14  1.177866787     0.885558148
103485132 77   1.0257e+14  1.177828511      1.91982291
102552370 77   1.0176e+14  1.174719859     1.053407726
103102165 77   1.0098e+14  1.171710711     2.838510891
103529890 77   1.0069e+14  1.170587974    0.7177041706
102846815 77   9.9846e+13  1.167308106     1.152470437
102932425 77   9.7981e+13  1.159994421     6.440266489
101492786 77   9.7467e+13  1.157962452     1.380132398
101053707 77   9.7332e+13   1.15742758     2.764972037
100924197 77   9.7042e+13  1.156276921     4.532653261
103187660 77   9.6317e+13  1.153390208     2.363264821
102931520 77   9.5693e+13  1.150894023     5.025140044
102974998 77   9.4942e+13  1.147875368     4.048817154
101312749 77   9.4422e+13  1.145775882     1.800393954
101182414 77   9.3047e+13  1.140186959     1.232285476
102328926 77   9.2388e+13   1.13748881   0.03339872272
102464573 77   9.1881e+13   1.13540425     2.898505178
103230749 77   9.1093e+13  1.132149067     1.934501855
101824924 77   8.9524e+13  1.125611282     4.777426679
101138263 77    8.941e+13  1.125133294     1.839021419
101651321 77   8.8518e+13  1.121379146      2.00383049
