86995972 64    6.6896e+13  1.021430122     6.493147241
86619243 64    3.2011e+13 0.7989293174     2.953550432
87956587 64     2.038e+13 0.6872952425     4.115478825
87001506 64     1.623e+13 0.6370616338     3.197088072
86995973 64    1.5621e+13 0.6289916623    0.8258629289
86623875 64    1.2398e+13 0.5823612754     4.159713589
86510080 64      1.05e+13  0.550983226     4.188986936
88036145 64    7.8866e+12 0.5008471605     4.373009617
87291111 64    7.8787e+12 0.5006798719     2.087859245
86992535 64    7.4647e+12 0.4917519197        3.197997
87007181 64     7.316e+12 0.4884646919     2.845238581
86913746 64    7.2224e+12 0.4863726255     3.956062519
88578946 64    7.1787e+12 0.4853896884     3.144386957
86650216 64     6.832e+12 0.4774463347     4.491162495
87024901 64    6.5585e+12    0.4709883     7.782116582
86998334 64    6.4666e+12 0.4687780597   -0.9184452802
87489144 64    6.3862e+12  0.466827161      2.18289589
87559888 64    6.2774e+12 0.4641608914     1.583349287
88688288 64    5.8512e+12 0.4534091277     1.249115297
87251840 64    5.7562e+12 0.4509418784    0.2287251824
87791358 64     5.742e+12 0.4505707627     1.668602784
88559361 64    5.5192e+12 0.4446660662     3.893738569
87029302 64    5.4811e+12 0.4436405003     8.573650945
87961630 64     5.355e+12  0.440211891     3.501126802
87014384 64    5.3222e+12 0.4393112666     2.394535883
87001907 64    5.2166e+12 0.4363863157    0.1652142674
87919390 64    5.1973e+12 0.4358474805     8.827297536
88303155 64    5.1638e+12 0.4349090205     3.173440119
86632612 64    4.9706e+12 0.4294159942     1.588104857
86651393 64    4.9136e+12 0.4277682472     1.885513144
88765620 64    4.9006e+12 0.4273906626     3.794017133
86838993 64    4.5337e+12 0.4164468078     1.377690902
87408031 64    4.4424e+12 0.4136323505     3.563283794
87790750 64    4.4065e+12 0.4125151179     0.734195102
88347696 64    4.3888e+12 0.4119620474     4.716935421
88856496 64    4.3212e+12 0.4098359649     1.601970709
88075086 64     4.224e+12 0.4067397159     7.515055406
86568623 64    4.1799e+12 0.4053192606     1.451996403
88690910 64    4.1545e+12 0.4044965907     3.622517202
86569006 64     4.038e+12 0.4006797394     3.425476835
86534491 64    4.0293e+12 0.4003917734      2.56853269
88496781 64    4.0242e+12  0.400222773     3.068209224
87918700 64     3.935e+12 0.3972435521     5.607863801
87449847 64    3.9256e+12 0.3969269857     7.863111179
86974668 64    3.8363e+12 0.3938940903     1.711696842
86916949 64    3.8094e+12 0.3929712729     1.909853134
87990627 64    3.7657e+12 0.3914628172     4.912391639
88560176 64    3.7519e+12 0.3909840395     2.902640915
86510306 64    3.7319e+12 0.3902880707     5.960523914
87015771 64    3.5936e+12 0.3854060454     1.641374481
87368793 64     3.579e+12 0.3848833972      3.35205562
87257736 64    3.5555e+12  0.384039155     7.574562664
87986611 64    3.5398e+12 0.3834730545     1.573826119
86976372 64      3.53e+12 0.3831188434    0.6815208749
88033638 64    3.5048e+12 0.3822049944     1.425364011
88566164 64    3.4856e+12 0.3815057841     3.904660548
88243896 64     3.402e+12 0.3784310077     2.442304661
88851284 64    3.3966e+12 0.3782306736     8.317925003
87798246 64    3.3711e+12 0.3772817718     2.248853291
87007322 64    3.3536e+12 0.3766277925     3.633433881
87139492 64    3.3533e+12 0.3766165616     5.176913113
87752556 64     3.352e+12 0.3765678867    0.7412510535
87753952 64    3.3243e+12  0.375527732     3.908012047
87411428 64    3.3243e+12  0.375527732     9.252359738
86987306 64    3.2753e+12 0.3736735055     4.451026558
88257241 64    3.2667e+12 0.3733461656     1.480288423
87259741 64    3.2095e+12 0.3711542214      2.20026884
86513722 64    3.2002e+12 0.3707953832     4.166710482
88843296 64    3.1815e+12 0.3700717385      2.10268981
88259486 64    3.1797e+12 0.3700019334     1.262977187
87013167 64    3.1773e+12 0.3699088189     6.534733879
87749712 64    3.1418e+12 0.3685259912      1.75162787
86634973 64    3.1294e+12 0.3680405213     3.877878327
87886205 64    3.0638e+12 0.3654506582     2.878487262
86530441 64    3.0621e+12 0.3653830536      6.91524418
88340421 64    3.0365e+12 0.3643619684     2.808648502
87958275 64    3.0352e+12 0.3643099636   -0.5651267271
86848129 64    3.0272e+12 0.3639896064     4.638764932
88817047 64    3.0243e+12 0.3638733376     2.139450911
87421359 64    3.0062e+12 0.3631459747     4.529047237
86460935 64    2.9932e+12  0.362621756     8.482126784
87185213 64    2.9851e+12 0.3622943595     3.542836207
87177129 64    2.9653e+12 0.3614915559     4.347242075
87609628 64    2.9582e+12 0.3612028115     5.713027694
88255664 64    2.8995e+12 0.3587976987     4.639079499
86564678 64    2.8536e+12 0.3568943258    0.6649258934
88345992 64    2.8441e+12 0.3564978365     1.341749142
88582261 64    2.7854e+12 0.3540281548     1.284929163
88809665 64    2.7773e+12 0.3536846479     2.678659006
87298247 64    2.7617e+12 0.3530211926     3.327446446
87603493 64    2.7542e+12 0.3527013341     3.028264176
86624414 64    2.7463e+12  0.352363788     7.871588885
88850312 64    2.7365e+12 0.3519441591     8.861784797
87368292 64    2.7126e+12 0.3509165602     1.946710948
88596034 64    2.6651e+12 0.3488562014     1.740360668
88767169 64    2.6473e+12 0.3480778045     4.276757129
86655355 64    2.6445e+12 0.3479550428     3.796607798
88814244 64     2.644e+12 0.3479331119     1.704605313
88692441 64    2.6256e+12 0.3471241258    0.9861058738
88588124 64    2.6143e+12 0.3466254279      3.80779344
87023480 64    2.5902e+12 0.3455570126     1.160370622
86622643 64    2.5715e+12 0.3447234181     2.610485983
86853185 64    2.5637e+12 0.3443745211     6.021851111
88533769 64    2.5536e+12 0.3439216912     3.505510286
86643807 64    2.5429e+12  0.343440656     1.189420859
87604292 64    2.5152e+12 0.3421890588     1.199505689
86658447 64    2.5055e+12 0.3417486021     0.763574091
87412826 64    2.5038e+12 0.3416712917     2.374323441
88886749 64    2.5016e+12 0.3415711909     1.660055075
87371629 64     2.495e+12 0.3412705359     4.035438646
87421568 64    2.4906e+12 0.3410698046     3.464376822
87928133 64    2.4807e+12 0.3406172932     0.751036194
86724996 64    2.4713e+12 0.3401865202     2.049729378
88688644 64    2.4605e+12  0.339690239     3.086382737
86639334 64    2.4333e+12 0.3384338776     3.637185327
88344803 64    2.4293e+12 0.3382483301     3.249182559
87599865 64    2.3991e+12 0.3368408294     2.048100724
88039288 64     2.395e+12 0.3366488359     0.599015655
87097461 64    2.3586e+12 0.3349346219     3.053474799
86615247 64    2.3471e+12 0.3343893796     1.857845564
88189649 64     2.346e+12 0.3343371328     2.814648924
86760278 64    2.3432e+12 0.3342040671     4.594223198
86508627 64    2.3407e+12 0.3340851688     1.780884015
87413563 64    2.3386e+12 0.3339852287     5.340613074
87258739 64     2.308e+12  0.332522124     1.059876205
87183891 64    2.2772e+12 0.3310363383     2.802135916
88582115 64    2.2571e+12 0.3300594802    0.9276934615
88494836 64    2.2457e+12 0.3295028617     5.363586739
88571561 64    2.2153e+12  0.328009277      5.46351176
86627268 64    2.2111e+12 0.3278018543     5.904739525
88581499 64    2.1936e+12 0.3269347545    0.9308457878
87931132 64    2.1453e+12 0.3245173758      1.81136352
86644867 64    2.1426e+12 0.3243811765     2.189501314
87710468 64    2.1298e+12 0.3237339294     2.191074467
88245480 64    2.1142e+12 0.3229415812     5.341634729
87330665 64    2.0824e+12 0.3213142571     3.234775289
87146932 64    2.0602e+12 0.3201683556       4.1742955
87177927 64    2.0575e+12 0.3200284286     1.025988464
88808579 64    2.0513e+12  0.319706651     3.934822846
87875082 64    2.0289e+12 0.3185386671     6.434628748
87016590 64    2.0252e+12 0.3183449151     3.762366555
86731999 64    2.0211e+12 0.3181299412     1.665651505
88614295 64    2.0043e+12 0.3172460231     2.617928385
86635108 64    1.9927e+12 0.3166328121    0.7751820652
86528130 64    1.9786e+12 0.3158842307     7.279320023
86645318 64    1.9625e+12 0.3150251059     3.005272204
88189241 64    1.9562e+12 0.3146876476     4.353676244
88244700 64    1.9329e+12 0.3134332552   0.04017031029
86762799 64    1.9271e+12 0.3131194376     1.774527807
88856800 64    1.9132e+12 0.3123647861     7.156420304
86948849 64     1.908e+12  0.312081531     1.776272031
87099753 64    1.8978e+12  0.311524417    0.9961506238
87829128 64    1.8954e+12 0.3113930413     5.076625619
88108791 64    1.8845e+12 0.3107949774      3.25407386
86531835 64    1.8646e+12 0.3096971231    0.9866549285
88339966 64     1.861e+12 0.3094976831     1.829195096
87293634 64    1.8581e+12 0.3093368359     1.044349832
87924549 64    1.8549e+12 0.3091591549     2.637418389
87178354 64    1.8458e+12 0.3086527554     6.067182245
88817598 64    1.8456e+12 0.3086416071     3.345723722
86848376 64    1.8376e+12 0.3081950117   -0.7363145847
86517422 64    1.8357e+12 0.3080887549    0.7154459996
86653067 64    1.8323e+12 0.3078984281     3.005487144
87491260 64    1.8066e+12  0.306452108  -0.02368005491
87613048 64    1.7844e+12 0.3051916749     9.324084367
86521406 64    1.7839e+12 0.3051631667     2.000858695
87604605 64    1.7668e+12 0.3041849629     2.182491829
87674881 64    1.7618e+12 0.3038977465     0.719547643
86823113 64    1.7614e+12 0.3038747457     2.626434328
86486840 64    1.7608e+12  0.303840238     1.648019175
88812451 64    1.7525e+12 0.3033620753     1.369951377
87911846 64    1.7522e+12 0.3033447641     3.429753041
88036146 64    1.7484e+12 0.3031253172    -1.276487858
87718027 64    1.7416e+12 0.3027318279     4.871947405
86725962 64    1.7407e+12 0.3026796717     2.479385621
88245768 64    1.7272e+12 0.3018951626     1.832116257
86510751 64    1.7225e+12 0.3016210781     4.659437308
88457582 64    1.7142e+12 0.3011358364     5.146910126
87213256 64    1.7089e+12 0.3008251632     2.363557894
87969394 64    1.6997e+12 0.3002843528     6.256325421
87802904 64    1.6985e+12 0.3002136686      1.85167765
88500271 64    1.6933e+12 0.2999069848      1.13034073
88583567 64    1.6902e+12 0.2997238553   -0.1358908874
88221457 64    1.6843e+12 0.2993746989     2.791010451
86565106 64    1.6794e+12 0.2990841013     4.219555354
86460936 64    1.6787e+12 0.2990425412      11.9052202
86840303 64    1.6775e+12 0.2989712685     5.759001624
88109829 64    1.6745e+12 0.2987929378     5.793702035
87288779 64     1.662e+12 0.2980475921     3.646078509
86634707 64    1.6497e+12  0.297310515     3.811741351
88308179 64    1.6483e+12 0.2972263881     3.017474557
88862652 64    1.6347e+12 0.2964066653     2.204350723
86851591 64      1.62e+12 0.2955155121     4.743446125
87038850 64    1.6072e+12 0.2947351407     6.872284741
88416228 64    1.6052e+12 0.2946128338     1.168754731
86991479 64    1.5955e+12 0.2940181997    0.8309915526
86682925 64    1.5891e+12 0.2936245429     5.840813851
87716535 64    1.5866e+12 0.2934704836    0.3456452023
88263570 64    1.5802e+12 0.2930753531     3.067227728
88819527 64    1.5781e+12 0.2929454685     5.355289494
88887611 64     1.578e+12 0.2929392806     1.842402736
87457118 64    1.5747e+12 0.2927349346     3.165213699
87640118 64    1.5697e+12 0.2924247746       2.1975337
86482671 64    1.5676e+12  0.292294311     2.381445175
88812021 64    1.5571e+12 0.2916402394     7.573648596
88591011 64    1.5471e+12 0.2910145746     3.139921775
87609799 64    1.5437e+12 0.2908012345      2.27899582
86570812 64    1.5393e+12 0.2905246818   -0.6790083185
86623876 64    1.5362e+12 0.2903295213     4.305598282
88584668 64    1.5269e+12 0.2897424598     2.587385999
87989117 64    1.5268e+12 0.2897361344     2.220909987
86660151 64    1.5261e+12 0.2896918487     1.020207722
88303237 64    1.5254e+12 0.2896475494    0.2705665296
87021952 64    1.5254e+12 0.2896475494     2.917177573
88502096 64    1.5151e+12 0.2889941449     4.604252944
87715947 64    1.5111e+12 0.2887395972     1.786280202
87918326 64    1.5073e+12 0.2884973606    0.7620180962
88613696 64     1.506e+12 0.2884143967     2.149763351
88187423 64     1.503e+12 0.2882227591     2.279757406
86505021 64    1.4983e+12 0.2879220136     2.452682631
88804354 64     1.498e+12 0.2879027958     1.481791389
86991899 64    1.4967e+12 0.2878194887     5.387543983
87561170 64     1.495e+12 0.2877104759     3.914761389
88697667 64    1.4934e+12    0.2876078     6.481629784
88612619 64    1.4922e+12  0.287530745     4.359084701
87302361 64    1.4904e+12  0.287415085     0.441849508
87523314 64    1.4847e+12 0.2870482128     3.110637496
88585695 64    1.4773e+12 0.2865705191    0.2157740517
86682335 64    1.4749e+12 0.2864152489     4.502709763
88805643 64    1.4699e+12 0.2860912275     3.851291579
88196511 64    1.4654e+12 0.2857989794      1.33904987
88585098 64     1.461e+12 0.2855126466     6.198607555
88725867 64    1.4605e+12 0.2854800724      3.86613608
86565360 64    1.4597e+12 0.2854279383      2.21342052
86530938 64     1.448e+12 0.2846632904   -0.3031175809
86640300 64    1.4437e+12 0.2843812311     2.020400028
86515310 64    1.4437e+12 0.2843812311     0.910628652
87722768 64    1.4248e+12 0.2831347967      2.76731335
87292601 64    1.4142e+12 0.2824309079     2.612038646
88219486 64    1.4058e+12  0.281870607     1.569729379
86598929 64    1.4045e+12 0.2817836945     3.596125626
88195110 64    1.4043e+12 0.2817703186     1.149729964
87145891 64    1.3982e+12 0.2813617417      1.64599797
87332604 64    1.3973e+12 0.2813013593     1.447170571
87333406 64    1.3952e+12 0.2811603662     4.997656131
86802114 64     1.394e+12 0.2810797352    -0.132319121
87675448 64    1.3911e+12 0.2808846857     1.599431574
87028161 64    1.3874e+12 0.2806354354   -0.5920163404
87884507 64    1.3794e+12  0.280094997     6.229406794
87959305 64    1.3792e+12 0.2800814593  -0.03227439054
87914029 64    1.3732e+12 0.2796747183     3.250772399
88188626 64    1.3725e+12 0.2796271881     11.85753007
86846614 64    1.3714e+12 0.2795524651     8.107059813
88612950 64     1.371e+12 0.2795252831     2.952148532
87015657 64    1.3661e+12 0.2791918747     0.433836526
88493868 64    1.3625e+12 0.2789464132      6.07878614
87957964 64    1.3611e+12 0.2788508392     1.933631021
88857585 64    1.3611e+12 0.2788508392     2.354610141
86947859 64    1.3595e+12 0.2787415314     5.709549949
86520025 64    1.3539e+12 0.2783582776     2.730043185
86519873 64    1.3534e+12 0.2783240071     2.553528254
87419547 64    1.3471e+12 0.2778914745    0.1193748831
86803134 64    1.3462e+12 0.2778295741     1.975802454
87373792 64    1.3411e+12 0.2774782831     6.980264252
88073202 64      1.34e+12 0.2774023977     1.033287531
87600660 64    1.3344e+12  0.277015427     2.663265802
86953019 64    1.3338e+12 0.2769739016     1.086783736
86877913 64    1.3331e+12 0.2769254397    0.2173012576
88072694 64    1.3321e+12 0.2768561789     2.074052749
88696601 64    1.3304e+12 0.2767383559     3.001932654
86724329 64     1.328e+12 0.2765718467     5.268251591
87305446 64    1.3264e+12  0.276460729     2.696166985
86532990 64    1.3239e+12 0.2762869286     2.225989071
88725150 64    1.3082e+12 0.2751904295     1.978263106
86918189 64    1.3047e+12 0.2749447926     1.612661376
88844915 64    1.2889e+12 0.2738304157    0.8825981144
86566466 64    1.2814e+12 0.2732982501    0.1387969443
88579525 64    1.2787e+12 0.2731061623     3.328246916
86514870 64     1.278e+12 0.2730563176   0.04029353287
87329224 64    1.2778e+12 0.2730420729    0.7691996376
88883397 64    1.2709e+12 0.2725497184     3.579421989
87560865 64    1.2636e+12 0.2720268778     2.655069353
88703361 64    1.2629e+12 0.2719766367       3.9555647
87878373 64    1.2627e+12 0.2719622787      4.03658869
88882143 64    1.2617e+12 0.2718904658     2.609533541
88417373 64    1.2615e+12 0.2718760987      3.48850166
86683132 64    1.2613e+12 0.2718617301     4.440861456
87141564 64      1.26e+12 0.2717682969     1.910880728
87882189 64    1.2531e+12 0.2712713036     3.275464666
87614101 64    1.2512e+12 0.2711341302    0.6424593986
87989507 64    1.2504e+12 0.2710763314     1.715136797
87611520 64    1.2489e+12 0.2709678922     3.989069271
88191257 64    1.2471e+12 0.2708376504     2.434833318
87455271 64    1.2429e+12 0.2705332649     3.647004301
87830060 64    1.2392e+12 0.2702645471    0.6435182008
88342262 64    1.2374e+12 0.2701336261     2.616722036
88262342 64    1.2349e+12 0.2699515806     3.429157942
88809544 64    1.2337e+12 0.2698641115     3.593416797
86653871 64    1.2323e+12 0.2697619924     2.409145072
87875839 64    1.2284e+12 0.2694771095     6.581923359
88077344 64    1.2221e+12 0.2690156376       4.1984292
88341896 64      1.22e+12 0.2688614613     1.411759811
88255906 64    1.2196e+12 0.2688320743     4.209882315
86954612 64    1.2137e+12  0.268397868    0.6005238873
88689476 64    1.2132e+12 0.2683610063     5.604682685
88255291 64    1.2105e+12 0.2681617775      2.75648035
88453801 64    1.2102e+12 0.2681396227    0.5880547887
87180693 64    1.2054e+12 0.2677846468     3.546160106
88313037 64    1.2025e+12 0.2675697253     1.094757322
86522124 64    1.2025e+12 0.2675697253   0.06439095946
86855252 64    1.2003e+12 0.2674064508     4.449744881
88147694 64    1.2003e+12 0.2674064508     7.207898794
88255665 64    1.1925e+12 0.2668259557     2.647636009
87954140 64     1.188e+12 0.2664899025    0.7594388318
88579479 64    1.1869e+12 0.2664076272     2.092689738
87878555 64    1.1824e+12 0.2660705158    0.7362745952
86519094 64     1.182e+12 0.2660405089      2.30679937
87038604 64      1.18e+12 0.2658903732     1.986022389
88888792 64    1.1781e+12  0.265747587      9.16471748
88379747 64    1.1754e+12  0.265544416     3.950022542
88251181 64    1.1693e+12 0.2650842517     3.005449504
88111769 64    1.1681e+12 0.2649935393    0.9165785221
87450607 64    1.1657e+12  0.264811928     1.271001784
87799487 64    1.1648e+12 0.2647437595     1.881107326
86955959 64    1.1588e+12  0.264288403     1.824351162
87753953 64    1.1587e+12 0.2642808004     5.629929134
86615867 64    1.1571e+12 0.2641590996     6.989795677
87966043 64    1.1558e+12 0.2640601351     2.099428441
86573333 64    1.1536e+12 0.2638924875     2.854595015
88578071 64    1.1511e+12   0.26370172     6.821575706
87458510 64    1.1501e+12 0.2636253356     1.550441875
86994931 64    1.1496e+12 0.2635871268     1.651701592
88377211 64    1.1467e+12 0.2633652971     5.514087325
87492759 64    1.1449e+12 0.2632274215     4.485221615
88041979 64    1.1425e+12 0.2630433624     5.868666143
86488193 64    1.1417e+12 0.2629819521     1.315471365
86488904 64    1.1401e+12 0.2628590454    0.3158779391
88190623 64    1.1394e+12 0.2628052375    0.8689964223
87372519 64    1.1343e+12 0.2624125421      4.02711512
88423794 64    1.1327e+12  0.262289101     2.732327622
86599085 64    1.1319e+12 0.2622273369     6.614848404
88075899 64    1.1247e+12 0.2616701457     4.923188587
86644390 64    1.1224e+12  0.261491653     10.97078972
86522797 64    1.1201e+12 0.2613129164     2.809481167
88254237 64    1.1149e+12 0.2609079122     3.086441631
87924652 64    1.1122e+12 0.2606971248     4.390014208
88086389 64    1.1083e+12 0.2603920509     1.127584985
88194428 64    1.1037e+12 0.2600312989     3.863909747
87037329 64     1.102e+12 0.2598977238     4.765201565
87833791 64       1.1e+12 0.2597404007     1.023008101
86798519 64    1.0999e+12 0.2597325295     2.592322983
88766550 64    1.0924e+12 0.2591408277     4.832716641
88850636 64    1.0872e+12 0.2587289895     6.861202144
87558627 64     1.087e+12 0.2587131234     5.428631363
88859504 64     1.085e+12 0.2585543549     2.157720787
86532565 64    1.0792e+12 0.2580928203    0.3551040615
87182228 64    1.0773e+12 0.2579412684     3.539695505
88593486 64    1.0752e+12 0.2577735562     5.600683121
87020251 64    1.0748e+12 0.2577415863    0.7945666713
87882572 64    1.0723e+12 0.2575415943     3.704453764
86633586 64    1.0715e+12 0.2574775312     3.900103279
87260820 64     1.071e+12 0.2574374756     1.305279375
86913259 64    1.0697e+12 0.2573332726     1.478326015
87956867 64    1.0652e+12 0.2569719166     7.308154202
88032795 64    1.0635e+12 0.2568351395     1.766872333
86533268 64    1.0581e+12 0.2563997019     3.912157143
87007459 64    1.0565e+12 0.2562703989     0.216167969
88648669 64    1.0557e+12 0.2562056985      1.81647345
87017917 64    1.0538e+12 0.2560519038     1.725346216
87114113 64    1.0488e+12 0.2556462956       2.9274682
86838712 64    1.0459e+12 0.2554104519     6.399730348
86650217 64    1.0451e+12 0.2553453149   -0.3403149869
87959684 64    1.0398e+12 0.2549129402   -0.8939799942
88039919 64    1.0343e+12 0.2544626932      2.94174375
88249142 64    1.0335e+12 0.2543970698     5.354418736
88860775 64     1.032e+12 0.2542739347   -0.6682901272
87750562 64    1.0294e+12 0.2540602176    0.5871090553
88692928 64    1.0291e+12 0.2540355348    0.1837716921
88612719 64    1.0285e+12 0.2539861548   -0.1603492382
88384810 64    1.0255e+12 0.2537389662    0.8435803654
86878428 64    1.0246e+12 0.2536647156     1.579166994
86898345 64    1.0232e+12 0.2535491282     1.716275625
87027182 64      1.02e+12  0.253284532   -0.6632625905
88244471 64    1.0194e+12 0.2532348586     1.343677518
86628436 64    1.0163e+12 0.2529779019        1.171691
87372689 64    1.0152e+12 0.2528865981     3.092765041
88254905 64    1.0141e+12 0.2527952283     2.264629384
88383592 64    1.0134e+12 0.2527370495     1.412157833
87040061 64    1.0123e+12 0.2526455715     3.968688226
87991775 64    1.0094e+12 0.2524040841      1.58448549
88380520 64    1.0063e+12 0.2521454305    0.1697408589
87614743 64    1.0056e+12 0.2520869513    0.9811880034
88885264 64    1.0039e+12 0.2519448174     6.222576878
88197678 64    1.0013e+12 0.2517271255     5.989181897
86912859 64    1.0004e+12 0.2516516828      2.61750961
88852473 64    1.0003e+12 0.2516432974     1.958723516
87877583 64    9.9839e+11 0.2514830305     4.333162537
87757170 64    9.9786e+11 0.2514385224     6.345327735
87610641 64      9.96e+11  0.251282199       3.7930681
86522625 64    9.9394e+11 0.2511088393     1.391137305
88575744 64     9.929e+11  0.251021227    0.3948094473
88613848 64    9.9188e+11   0.25093524     5.426890066
87033834 64    9.8561e+11 0.2504053738     1.938374664
87562411 64    9.8302e+11 0.2501858418     2.487802869
88702561 64    9.8007e+11 0.2499353255     1.979733956
86733067 64    9.7511e+11 0.2495129827     3.696054807
88583915 64    9.7378e+11 0.2493994901     3.707436728
86462925 64    9.7284e+11  0.249319215     2.109396719
88767373 64    9.7105e+11 0.2491662075     2.366633311
88196049 64    9.6872e+11 0.2489667594     2.259487833
88696789 64     9.686e+11 0.2489564788     3.994446438
86523319 64    9.6075e+11 0.2482820993     5.489743201
87714827 64    9.6052e+11 0.2482622851     2.685107574
87924813 64     9.586e+11 0.2480967562    0.8546958463
87151447 64    9.5647e+11 0.2479128637     2.761270475
86522031 64     9.535e+11  0.247655994      1.26055386
87295581 64    9.4955e+11 0.2473135381    0.9207466255
87072445 64    9.4628e+11 0.2470293173    0.3966106712
87332037 64     9.458e+11 0.2469875418      5.49985222
86840469 64    9.4403e+11 0.2468333721    0.2619716281
87023923 64    9.4374e+11 0.2468080943     0.435272837
87139145 64    9.4314e+11  0.246755779     5.446026377
86659339 64    9.4018e+11 0.2464973647     4.333544444
86977334 64    9.3987e+11 0.2464702697     2.426344208
88421708 64     9.387e+11 0.2463679541     2.961309731
86565558 64    9.3689e+11 0.2462095035     2.230494736
87885147 64    9.3546e+11 0.2460841743     6.110031033
87186472 64    9.3255e+11 0.2458287389    0.9697102922
86843529 64    9.3077e+11 0.2456722312    0.6130713862
87019719 64    9.2885e+11   0.24550319    0.7189518413
87105640 64    9.2239e+11 0.2449327206     2.374551106
86727816 64    9.2086e+11 0.2447972195     7.365303802
88045239 64    9.2048e+11 0.2447635424       6.5223022
88697587 64    9.2031e+11 0.2447484733    0.9931175814
88534984 64    9.2016e+11 0.2447351755     1.775388651
86854311 64    9.1915e+11 0.2446455994     3.050857987
86509047 64    9.1903e+11 0.2446349524     2.794480538
86845546 64    9.1817e+11 0.2445586213     7.195106373
87610407 64    9.1643e+11  0.244404038    0.8902391059
88224885 64    9.1529e+11 0.2443026532     1.121361106
88035938 64    9.1353e+11 0.2441459639     2.289089906
88145167 64    9.1201e+11 0.2440104792     5.728189895
87294264 64    9.1036e+11 0.2438632366    0.9174831727
87723581 64    9.0712e+11  0.243573587     1.667038521
87007282 64    9.0639e+11 0.2435082313    -10.85594817
86654085 64    9.0387e+11 0.2432823498     5.554632915
88851318 64    9.0176e+11 0.2430928956  -0.04414164756
87451374 64    9.0165e+11 0.2430830108     5.564663395
86558471 64    8.9925e+11 0.2428671408      1.25372395
88417059 64    8.9707e+11 0.2426707257    0.7863121314
88110789 64    8.9595e+11 0.2425696914     3.184743008
87602085 64    8.9581e+11 0.2425570562   0.08630643585
88255521 64    8.9576e+11 0.2425525433     1.480822047
88126622 64    8.9411e+11 0.2424035236      4.12114171
88701260 64    8.9319e+11 0.2423203542     1.206799206
86727639 64    8.9169e+11 0.2421846294     2.454549259
87265676 64    8.8877e+11 0.2419199812     1.085195098
88251074 64    8.8669e+11 0.2417311109     5.563186087
87759975 64    8.8593e+11  0.241662027     5.373445407
86761232 64    8.8487e+11  0.241565607     1.282201558
